station_id,station_name,city,latitude,longitude,line,timestamp,hour,day_of_week,month,pm25,pm10,co2,no2,o3,noise,humidity,temperature,wind_speed,rain
2,Station-2,Marseille,48.25275696479807,2.496587876074221,Ligne B,1757166400046,12,3,5,76,89,586,43,40,50,57,27,4.2773767906335,1
23,Station-23,Marseille,48.258271016670875,2.153594899831005,Ligne C,1749419200644,4,3,12,23,85,408,16,7,75,60,29,2.434171766406299,0
35,Station-35,Paris,48.40900120775721,2.296056581600425,Metro 2,1758624400651,22,6,5,48,37,942,38,14,58,78,27,7.743991691129995,1
1,Station-1,Lyon,48.17358803703292,2.7336206551580187,Ligne C,1743418000652,10,6,11,46,38,807,21,60,76,91,8,2.2035011287065775,1
7,Station-7,Nice,48.05947583885965,2.834295016744428,Metro 1,1732142800653,9,1,7,69,69,761,20,5,74,43,32,5.18096884729246,1
44,Station-44,Paris,48.51912671427135,2.484528459695476,Metro 2,1754711200654,0,2,2,73,46,734,72,56,63,69,25,6.989785780859917,1
9,Station-9,Nice,48.6522571688982,2.289411986996177,Ligne C,1760395600655,4,2,3,66,91,560,16,54,79,56,25,5.157664239802182,0
2,Station-2,Paris,48.533438682996234,2.111727734109254,Ligne A,1752691600656,8,3,10,33,61,917,27,45,55,78,18,7.483274197142623,1
8,Station-8,Paris,48.76326852771413,2.10054312210468,Metro 2,1763023600657,3,3,1,31,66,590,79,39,53,68,26,1.3470034890350102,1
22,Station-22,Marseille,48.54465210180195,2.3502534203618626,Ligne A,1747457200658,19,4,5,44,60,567,71,47,59,99,9,1.783880622643661,1
30,Station-30,Nice,48.84417503154165,2.712889037788605,Ligne C,1738165600661,15,2,10,22,77,953,83,18,70,41,13,5.461582751273747,0
10,Station-10,Nice,48.62965947056723,2.8377613949210314,Metro 1,1759715200662,14,4,11,74,89,431,24,45,65,93,6,7.181180840171186,1
25,Station-25,Toulouse,48.56129728887218,2.913151396319288,Metro 2,1752788800666,0,2,5,30,77,588,43,16,52,48,5,6.345679414154662,0
21,Station-21,Paris,48.26435714236666,2.7011358316933594,Ligne A,1738579600667,19,3,12,66,97,501,28,46,63,90,7,3.3213172795893717,1
37,Station-37,Marseille,48.0785758786983,2.401057942055844,Ligne B,1744580800668,3,4,10,59,63,585,57,44,62,46,21,4.769264242230497,1
28,Station-28,Paris,48.38711838178299,2.0643123046904366,Metro 1,1744508800668,4,2,11,59,39,902,60,13,77,89,5,0.004867492387904404,1
41,Station-41,Toulouse,48.68541745080912,2.046436693959798,Metro 2,1762958800669,15,1,12,26,87,867,59,14,61,45,30,0.8219179863543447,0
3,Station-3,Nice,48.90625763713271,2.344533263864591,Ligne B,1749293200670,21,2,5,79,56,762,60,11,63,92,25,0.31753020037534996,0
6,Station-6,Toulouse,48.34546388359558,2.800072434280793,Metro 2,1759034800670,11,6,8,46,73,998,68,58,72,98,8,8.308254707575273,1
3,Station-3,Lyon,48.50579031492602,2.907028348519524,Metro 2,1751237200671,15,5,2,71,32,780,59,42,79,84,31,8.919674551848903,1
34,Station-34,Toulouse,48.901060080831044,2.4831337185643965,Ligne A,1749145600672,14,2,2,31,59,649,61,60,79,96,10,8.565535425489808,0
1,Station-1,Marseille,48.27688334432092,2.108300011411094,Metro 1,1747367200672,8,5,9,42,81,476,82,28,68,42,8,8.32497432821168,1
17,Station-17,Paris,48.87078179627713,2.5067500045743487,Metro 2,1744123600673,4,1,5,71,47,904,77,61,68,76,29,5.567912818243017,0
7,Station-7,Paris,48.62922481223277,2.4184047573113934,Ligne C,1732805200674,12,3,11,28,68,734,67,64,66,82,8,5.922967389898997,0
47,Station-47,Paris,48.646474647062036,2.7235863188289593,Metro 2,1744901200674,7,7,9,71,51,738,59,59,74,46,31,5.164445552756993,1
46,Station-46,Toulouse,48.07741637182497,2.201716992569912,Ligne B,1751248000675,3,7,2,45,35,507,49,15,51,95,26,6.091393667121289,0
39,Station-39,Marseille,48.39971625911428,2.9368605073630905,Ligne C,1744051600676,14,1,9,35,38,662,46,61,58,95,32,8.071521930927345,0
46,Station-46,Marseille,48.74277721920113,2.2475645150453367,Ligne C,1750715200676,4,3,1,27,87,889,72,50,53,72,7,7.892785797605196,1
14,Station-14,Marseille,48.55874634181834,2.3191334796261245,Ligne C,1740260800677,7,5,12,56,40,428,14,57,57,86,33,2.6075670750098245,1
