station_id,station_name,city,latitude,longitude,line,timestamp,hour,day_of_week,month,pm25,pm10,co2,no2,o3,noise,humidity,temperature,wind_speed,rain
14,Station-14,Marseille,48.01147438387214,2.0828267683659565,Ligne B,1761472000044,17,1,7,78,88,831,20,45,61,88,34,7.2698669109433585,1
3,Station-3,Paris,48.46937696463184,2.063443556943719,Ligne B,1749631600645,8,1,8,32,78,889,32,56,51,41,21,6.7111944574270765,0
4,Station-4,Paris,48.8947000410403,2.402369495271076,Metro 2,1743878800650,14,3,3,55,62,737,81,34,58,48,15,3.7557723976096247,0
10,Station-10,Paris,48.35112939089781,2.3610108179866973,Metro 1,1742021200651,3,2,2,35,87,882,61,11,57,80,31,2.138800504380838,0
49,Station-49,Lyon,48.90176429049963,2.6031988205225542,Ligne A,1749962800651,12,1,1,50,95,588,19,22,50,95,32,4.621867930930755,1
23,Station-23,Toulouse,48.14735745285989,2.807827702265391,Metro 1,1738003600652,0,5,3,66,97,697,41,28,62,75,9,7.723990106410566,0
21,Station-21,Paris,48.37948546500039,2.9638474503323993,Ligne B,1759931200653,8,5,2,30,57,940,39,20,67,49,11,0.6509986882326879,1
15,Station-15,Nice,48.88320513224693,2.1184231210226354,Metro 1,1758977200654,3,6,12,51,49,638,61,21,76,77,26,6.640219783200942,0
17,Station-17,Nice,48.55660766443247,2.6347926274776317,Ligne B,1751561200654,23,6,8,56,81,994,47,44,65,67,16,1.002551006459681,0
4,Station-4,Nice,48.26459870321976,2.525239990082256,Ligne C,1734508000655,17,7,8,64,34,827,73,12,67,46,7,2.739982954470271,0
8,Station-8,Marseille,48.858279964485355,2.998015399072638,Ligne B,1754614000656,10,2,2,65,80,584,55,36,54,64,14,6.600125272272626,0
10,Station-10,Lyon,48.859995294914846,2.8651695390201444,Ligne B,1757728000657,5,5,9,77,43,914,24,30,63,58,19,9.56128998609358,0
45,Station-45,Toulouse,48.916404883912485,2.755240693379636,Ligne C,1741553200658,1,7,6,40,42,896,19,18,57,99,12,0.41759541626896324,0
12,Station-12,Paris,48.19074993107646,2.6881945577332838,Metro 1,1741326400659,5,7,9,59,72,643,88,41,70,44,5,7.140548419734433,1
4,Station-4,Marseille,48.01608019244468,2.5405020255623505,Metro 2,1758329200659,23,5,10,54,94,557,60,41,53,57,23,1.7604857225412684,1
0,Station-0,Nice,48.2208663837967,2.493720157542447,Metro 2,1748386000660,14,3,7,66,67,947,86,17,57,43,32,2.3278902145725233,1
19,Station-19,Lyon,48.74002202424381,2.1885414906762355,Metro 1,1748137600661,7,4,7,46,30,606,76,64,62,56,20,9.634018830345353,1
26,Station-26,Marseille,48.17873825708328,2.5646321914327013,Ligne A,1742586400662,20,4,1,72,60,402,22,44,75,60,7,1.238844013808379,0
27,Station-27,Marseille,48.784821478432164,2.7096901398473254,Ligne C,1761374800662,14,1,1,45,35,555,32,57,71,60,15,5.3453256090978885,0
41,Station-41,Toulouse,48.88226233273135,2.4715018576261762,Ligne A,1732182400663,13,7,2,56,97,943,27,38,66,61,5,8.996756432480453,0
15,Station-15,Nice,48.92795238324086,2.784181835505146,Ligne A,1735534000664,6,1,3,20,38,417,44,52,71,70,22,1.1435462831079601,0
46,Station-46,Toulouse,48.291060893323355,2.1177285428177073,Ligne C,1758577600664,15,1,1,59,92,745,22,53,69,69,21,4.5925636704860295,1
43,Station-43,Paris,48.71808180606554,2.494428696786697,Ligne B,1760690800665,12,3,8,48,74,471,35,52,50,40,19,6.254832216335624,0
4,Station-4,Paris,48.823235851182226,2.8806484783002824,Metro 1,1749977200666,17,3,10,61,44,791,48,19,61,84,23,2.5736026629462616,0
31,Station-31,Lyon,48.922679570798095,2.6226365567634184,Ligne C,1763369200666,6,3,5,74,32,543,72,40,59,94,12,0.448111929360252,1
32,Station-32,Lyon,48.48662321776043,2.8123829934124127,Metro 1,1754959600667,2,3,2,35,80,878,75,20,78,56,27,4.288780013045899,0
8,Station-8,Marseille,48.482559072078445,2.8540930108205256,Metro 1,1747100800668,19,4,12,68,82,912,86,52,63,70,31,2.275784573689462,0
22,Station-22,Paris,48.41827085810906,2.7657601754975305,Metro 1,1760122000668,1,6,12,41,30,995,45,15,65,70,23,5.872845364374207,0
8,Station-8,Marseille,48.966573641773515,2.006124257331824,Metro 1,1739771200669,23,7,10,34,47,702,44,57,53,83,26,7.083567772272547,1
4,Station-4,Nice,48.6530659717661,2.7917553288573465,Metro 2,1737290800670,22,6,3,29,67,781,56,45,65,79,16,8.234064123064304,1
32,Station-32,Toulouse,48.12716183875199,2.787176612303093,Metro 1,1758408400671,9,7,1,76,51,448,40,27,55,74,27,9.70747511200426,0
31,Station-31,Lyon,48.586205294074446,2.3870232951024617,Ligne B,1750484800671,22,7,1,41,59,915,50,37,62,63,10,6.769070637005569,0
37,Station-37,Paris,48.43073054911649,2.815339014985396,Ligne C,1761727600672,0,2,10,65,72,473,19,24,63,78,6,3.5039546412115454,0
38,Station-38,Paris,48.612703342215,2.6234633012487514,Metro 1,1744253200672,2,4,3,73,97,974,18,28,75,54,9,1.2482560321288172,0
30,Station-30,Toulouse,48.977871612941094,2.5017476739541955,Metro 1,1757018800673,13,3,8,36,54,575,86,30,55,83,8,2.32425729289768,1
11,Station-11,Marseille,48.375056374229445,2.1525462638588655,Metro 1,1761760000674,6,5,6,22,83,647,15,39,79,57,17,3.2202093948148125,0
40,Station-40,Nice,48.330860888713694,2.146484420463523,Metro 1,1743385600676,23,1,10,40,61,955,69,18,57,44,15,6.244330702275339,1
36,Station-36,Lyon,48.22683082288247,2.6437199862349536,Metro 2,1732715200679,8,1,3,50,92,479,22,39,53,84,15,5.575049756406792,1
44,Station-44,Paris,48.33501695683964,2.3388480948861856,Ligne A,1750938400681,5,3,5,76,63,449,36,52,79,41,17,5.397851345344638,1
14,Station-14,Lyon,48.50041164396495,2.264425731259506,Metro 2,1749174400681,12,5,8,79,40,834,46,18,78,76,24,8.893169026004939,1
22,Station-22,Lyon,48.67840273942312,2.440825869448875,Metro 1,1748177200682,2,5,1,26,59,989,60,11,63,57,20,3.3166016610255236,0
1,Station-1,Toulouse,48.50609151754032,2.854749395335352,Ligne C,1739173600683,22,5,1,37,41,723,66,27,50,62,10,1.9167523136259568,0
46,Station-46,Toulouse,48.22427694071419,2.8254938570816304,Metro 1,1734695200683,6,2,3,79,31,400,43,43,71,69,24,4.7584179659636,1
15,Station-15,Paris,48.47106437444798,2.7845845327693484,Ligne B,1740520000683,18,5,5,25,97,613,82,48,78,65,7,1.666389381743657,1
4,Station-4,Toulouse,48.97802911371783,2.5610529493641288,Metro 1,1741434400687,1,4,8,56,81,919,68,18,63,49,17,0.8817885793088676,0
27,Station-27,Toulouse,48.74226499592932,2.0631455190884154,Ligne C,1761749200687,5,3,1,54,54,605,82,48,55,61,32,2.8591770138537442,0
46,Station-46,Lyon,48.53666651915532,2.1942352089147796,Ligne C,1735375600688,23,2,2,31,78,665,45,60,63,60,22,5.006436204051745,1
