station_id,station_name,city,latitude,longitude,line,timestamp,hour,day_of_week,month,pm25,pm10,co2,no2,o3,noise,humidity,temperature,wind_speed,rain
15,Station-15,Toulouse,48.5885374421552,2.2934794326898547,Ligne B,1735750000050,21,1,4,30,78,981,34,45,68,54,17,2.8574000054231075,1
32,Station-32,Marseille,48.602702025505465,2.7912556201211105,Metro 1,1760935600646,9,5,10,27,62,519,86,47,60,70,23,2.1341381084107605,0
36,Station-36,Toulouse,48.23213222196985,2.876110233910344,Metro 1,1745804800646,8,3,1,24,88,503,29,5,52,76,18,6.230192174042184,1
37,Station-37,Paris,48.76613763208667,2.298647786481842,Ligne B,1760935600650,0,1,5,52,68,873,79,64,56,52,24,1.6588155164846474,1
11,Station-11,Marseille,48.40540076129173,2.085547663057424,Metro 1,1736326000651,9,1,1,45,31,559,87,34,50,71,25,4.421234992274852,0
37,Station-37,Marseille,48.62004430229723,2.9564479836410116,Metro 2,1751111200653,14,7,1,26,95,531,57,47,59,43,17,5.98093493889316,0
18,Station-18,Toulouse,48.841851399897095,2.979954266324641,Ligne B,1747986400654,23,1,4,73,66,472,78,27,63,60,30,5.190715810306089,1
37,Station-37,Nice,48.71963460859106,2.7895410659212403,Metro 2,1750384000655,0,7,11,34,87,678,77,24,58,41,10,2.448106902542494,1
48,Station-48,Marseille,48.77579255498773,2.256471879056744,Metro 1,1739648800656,11,3,11,22,40,682,81,15,51,67,8,3.430303269230437,1
25,Station-25,Toulouse,48.00984908206429,2.9446432279880628,Ligne A,1744811200657,6,6,6,47,70,418,48,60,77,79,20,5.059890125845525,1
39,Station-39,Marseille,48.39152525449179,2.6525321482695006,Metro 1,1736344000657,8,5,9,58,51,876,55,61,72,89,34,8.715605054812162,0
20,Station-20,Marseille,48.54895565779638,2.3076191772223336,Metro 1,1759711600658,23,2,8,49,52,428,76,19,75,64,29,7.306912669388491,1
22,Station-22,Nice,48.247003439277634,2.5481612331529067,Ligne B,1762246000659,17,1,1,45,97,952,25,18,50,93,5,0.6021006883102387,1
3,Station-3,Marseille,48.49557169522757,2.161634121153684,Ligne B,1734144400661,13,1,4,50,55,517,20,53,57,56,15,2.492843856891238,0
44,Station-44,Toulouse,48.142794145712344,2.7027543357687804,Metro 1,1743878800666,16,4,4,40,54,865,34,9,67,42,34,8.020852882374186,1
22,Station-22,Nice,48.87792859553816,2.090707869234196,Ligne B,1738237600667,0,5,3,50,54,650,77,20,73,62,31,1.8884001753195445,0
34,Station-34,Nice,48.26132866381547,2.338669636535103,Ligne C,1750679200667,7,2,4,51,77,852,32,38,67,58,12,1.9991552163368365,0
14,Station-14,Marseille,48.47574462641251,2.851447119147056,Ligne C,1751431600668,16,2,8,65,84,549,63,12,75,78,16,3.5802990089080735,0
48,Station-48,Toulouse,48.776082086477466,2.0060339525067965,Ligne B,1743518800668,15,3,10,32,50,860,13,19,56,45,14,6.31071595610625,1
35,Station-35,Paris,48.94667717509152,2.736507880888232,Metro 2,1762591600669,19,6,2,54,72,608,62,64,79,52,31,0.360327841817204,0
19,Station-19,Marseille,48.30948812635141,2.568578763148907,Metro 1,1741657600675,21,5,8,49,96,414,73,20,75,73,29,6.994917118972567,1
4,Station-4,Marseille,48.02951736554193,2.6993529402626595,Metro 1,1734954400676,23,4,12,24,58,972,59,35,73,75,21,8.48069420230741,1
30,Station-30,Toulouse,48.48852182238899,2.050348133139506,Metro 2,1738385200677,7,3,2,44,55,500,74,31,60,54,22,0.48630573166694835,1
